unique_conversation_id,predictions
648044,2.865655875316473e-05
959338,0.9999492285935999
171345,2.6258143012436686e-05
885457,0.9999648750878256
741256,0.00019517029381500926
242322,0.9999591320043179
337944,4.203158853264142e-05
931434,0.9998865236011438
429401,3.354445759364103e-05
648010,2.7815592664400053e-05
382537,2.983645445644819e-05
881587,2.5147105207854e-05
391534,0.00012079306294172398
442553,3.2923272168273565e-05
945215,0.0021297141494839708
570151,2.863353291059638e-05
568228,2.4680949673141654e-05
44670,3.852794293823526e-05
285523,0.9999551359748585
922057,0.0002063679392859861
652015,3.129436810523099e-05
605548,2.5762191643796574e-05
383034,3.0338162390210043e-05
786951,0.9999516925938247
235861,2.8630937245413815e-05
848858,0.9999548765260713
876598,2.7039934505693985e-05
833054,0.9998763911584811
239153,0.99995453706924
792263,2.7586294238790024e-05
785555,3.626077727195904e-05
23334,0.0010484423608186993
307165,2.9958116258933196e-05
763085,3.1536255786197484e-05
425106,3.2707386924034625e-05
828938,0.999942875991058
879483,3.106584447082611e-05
605883,3.2824414755418984e-05
13426,4.485878541657656e-05
798173,0.00011790183582444569
723379,2.6185607515750746e-05
449519,4.022614446540551e-05
346627,3.648304301481175e-05
780693,2.554889774343606e-05
938608,2.4428421520615288e-05
480829,2.9387772776449804e-05
312459,2.516307891825205e-05
424333,2.5580391810305475e-05
588636,0.9999563709088002
215051,0.9999273706972903
527098,6.24815470014691e-05
425546,3.626940638348038e-05
841271,2.573952370745388e-05
381848,3.391665958877123e-05
731756,3.057201043452067e-05
492443,2.542505861852575e-05
466754,2.8876471637677415e-05
267745,4.6210675041480924e-05
391681,2.80773537217247e-05
585655,2.5431117047842716e-05
881098,0.0007255495679328335
449700,3.3499372803908504e-05
528131,2.6861006783036636e-05
254939,0.9999550726175614
125241,0.999854355233465
49632,0.00031484171753505395
608875,6.410574708593635e-05
294179,6.951730077574096e-05
309188,3.299820667616499e-05
794423,3.542044071779592e-05
131210,3.637885466815865e-05
714503,2.9493193613804887e-05
541427,3.326624027767926e-05
484810,3.1266266885449885e-05
655377,0.9993440675178104
358271,3.471542162046087e-05
171244,3.2833577733217476e-05
740265,3.217597497903962e-05
293648,2.7981914605779643e-05
211329,2.508463077829626e-05
889769,4.587155892666156e-05
668695,2.768919421732143e-05
860457,2.701009918761171e-05
587011,4.236318168032831e-05
53681,3.340780950504884e-05
228026,6.709891875071152e-05
222611,2.897162430497836e-05
215570,2.7024014370639818e-05
83031,2.6210861761696665e-05
953398,4.39027633824391e-05
956781,3.4111006666799395e-05
481063,2.7237427811531308e-05
598354,4.014725004941441e-05
207635,2.893926141983672e-05
